Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-14 00:00:00-04:00,111.69717509170043,111.86253531933406,109.96087043780608,111.7725601196289,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.89605718665909,112.92037661537533,110.85335133570575,111.48075103759766,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.23272596173223,112.83527783176717,110.89713709457415,112.40971374511719,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.8182343383738,113.96604157696903,112.45589935232542,112.55073547363281,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.59208104980983,115.1624895192386,112.57505670786055,115.0481948852539,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.008744414782,121.46083051491364,115.99658841174927,120.9769058227539,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.18633529954178,125.27145700681216,120.55620422636002,122.42382049560547,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.29547815768062,121.76481270817138,119.6953532443396,121.41949462890625,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.73753929165063,123.52787254916589,121.66997788314622,123.07069396972656,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.67378500147916,124.0069396884171,120.45408376800025,121.5994644165039,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.57460810630094,122.99287708889368,121.17876033216808,121.4024887084961,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.0993334865447,127.426026441553,122.56243764607389,125.51949310302734,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.13801430731166,131.12236700060433,126.96885769324331,130.51927185058594,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.8362665892153,134.21562601702166,123.53518649051318,127.81513977050781,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.44760925137419,125.32494732420406,117.21248511185603,117.58211517333984,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.79423196346733,120.32519508764499,107.86468180279036,117.65995025634766,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.84118807317701,115.74368657539894,109.60583975780702,109.74201965332031,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.06088674565609,115.88959346489294,112.11545122343698,114.11924743652344,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.07630346258478,117.21248334746296,109.43074171443638,110.39373016357422,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.44425808581114,112.08625528100727,106.99893883296421,108.94437408447266,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.59019158497078,112.76717927863528,109.72257511673861,112.21273040771484,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.10170098076587,115.5880598889027,110.51047170055435,112.3878173828125,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.08626989830371,112.83525930246253,108.98329789268679,109.07083892822266,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.72657833417449,109.13891387317258,105.74413146112666,107.32965850830078,178011000,0.0,0.0
