Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-14 00:00:00-04:00,260.87880547751405,261.2169467581407,257.26860629898624,259.81463623046875,14792700,0.0,0.0
2020-08-17 00:00:00-04:00,261.0677313541702,262.6590074059707,257.9846396946315,259.73504638671875,13351100,0.0,0.0
2020-08-18 00:00:00-04:00,259.52623020000823,263.7032961658379,257.8454486628186,260.90863037109375,18690400,0.0,0.0
2020-08-19 00:00:00-04:00,259.9638530892785,266.448268602907,259.92406283367757,261.15728759765625,23291500,0.0,0.0
2020-08-20 00:00:00-04:00,260.0732620375454,268.1589098014239,260.0334717783209,267.54229736328125,20299700,0.0,0.0
2020-08-21 00:00:00-04:00,267.22404941470825,269.01421660575977,264.96644529528226,265.55322265625,15538600,0.0,0.0
2020-08-24 00:00:00-04:00,269.59100992253883,275.73728365906857,267.30354084655573,269.9092712402344,23685600,0.0,0.0
2020-08-25 00:00:00-04:00,270.92372346116633,281.54544565698416,268.78546001994255,279.287841796875,42127200,0.0,0.0
2020-08-26 00:00:00-04:00,282.45045896866435,303.007694107932,282.45045896866435,302.2518310546875,69015200,0.0,0.0
2020-08-27 00:00:00-04:00,298.522253183745,299.5864222717374,290.42665255690173,291.6201171875,30301300,0.0,0.0
2020-08-28 00:00:00-04:00,293.3904549796101,295.6082988368587,289.3923993669517,292.0577697753906,17157400,0.0,0.0
2020-08-31 00:00:00-04:00,292.3461886794062,295.2601949935816,289.9592590619496,291.60028076171875,17345100,0.0,0.0
2020-09-01 00:00:00-04:00,293.1020055203256,299.84501151691796,291.11291784757185,293.8280334472656,17295900,0.0,0.0
2020-09-02 00:00:00-04:00,297.2492739031753,301.94352213910605,291.45106619945614,300.8495178222656,24341400,0.0,0.0
2020-09-03 00:00:00-04:00,294.37500913471604,295.97624043247043,282.08246235673175,289.5315856933594,32294100,0.0,0.0
2020-09-04 00:00:00-04:00,285.68270495419233,287.42315659447024,269.6606189942035,281.1873779296875,30333700,0.0,0.0
2020-09-08 00:00:00-04:00,269.7998518793171,277.77608255499916,267.95001490420884,269.6805114746094,24864000,0.0,0.0
2020-09-09 00:00:00-04:00,274.2653038995827,276.9605391663479,269.86943776338444,272.22650146484375,22918800,0.0,0.0
2020-09-10 00:00:00-04:00,274.0067870553653,277.63686605394025,265.57304424313634,266.62725830078125,24814700,0.0,0.0
2020-09-11 00:00:00-04:00,268.58652306630114,269.90928344921343,261.2070243287369,265.15533447265625,18913900,0.0,0.0
2020-09-14 00:00:00-04:00,269.4716742551616,275.13063131485023,264.2503189272326,264.6978454589844,24093800,0.0,0.0
2020-09-15 00:00:00-04:00,269.1932030103097,273.0221726341159,267.8306524116736,270.93365478515625,18478500,0.0,0.0
2020-09-16 00:00:00-04:00,265.8316026144925,270.95349676388497,260.36161208870004,262.0821533203125,29183400,0.0,0.0
2020-09-17 00:00:00-04:00,256.8708009448224,260.0732335625804,248.82494432109527,253.4296875,31281400,0.0,0.0
2020-09-18 00:00:00-04:00,256.9901438807881,257.7857972305984,248.6857112210521,251.1521759033203,28130800,0.0,0.0
2020-09-21 00:00:00-04:00,246.18937866810398,248.5862329957065,242.79799566314253,246.79605102539062,24709400,0.0,0.0
2020-09-22 00:00:00-04:00,251.92790081124605,253.92694366681624,246.8656762449018,253.36004638671875,30293100,0.0,0.0
2020-09-23 00:00:00-04:00,253.86729116558993,256.58239198498376,246.79608285257987,247.66134643554688,19641300,0.0,0.0
2020-09-24 00:00:00-04:00,245.15505150735655,250.86373849449305,244.2798480900234,248.16851806640625,20006800,0.0,0.0
2020-09-25 00:00:00-04:00,248.03924613057941,254.35460605594625,245.26447528720485,253.4296875,18351300,0.0,0.0
2020-09-28 00:00:00-04:00,257.9846874314501,258.1836083563828,253.4296896207805,255.4187774658203,18826300,0.0,0.0
2020-09-29 00:00:00-04:00,256.4033680523163,261.8932396171131,255.49832943428618,260.3616638183594,20200200,0.0,0.0
2020-09-30 00:00:00-04:00,260.55061932618884,264.6282249958597,258.68087195611713,260.4710388183594,20142500,0.0,0.0
2020-10-01 00:00:00-04:00,263.90221701794707,266.8659382701957,263.3551996890793,265.17523193359375,20009800,0.0,0.0
2020-10-02 00:00:00-04:00,259.7848189342713,263.70332455934164,257.7658959123044,258.5217590332031,16367600,0.0,0.0
2020-10-05 00:00:00-04:00,260.7694401800014,263.42485557419246,259.4168446028827,263.2060546875,12822300,0.0,0.0
2020-10-06 00:00:00-04:00,260.35169024623855,264.2403603778226,256.83099648638574,257.24871826171875,18696900,0.0,0.0
2020-10-07 00:00:00-04:00,257.79574979117285,258.7604587153381,253.42971727740542,256.7117004394531,23133400,0.0,0.0
2020-10-08 00:00:00-04:00,258.3327317790072,263.17615484877996,257.7359994756183,262.32086181640625,16312800,0.0,0.0
2020-10-09 00:00:00-04:00,263.07673611804296,263.3054921367474,260.73958228172717,263.00714111328125,14107800,0.0,0.0
2020-10-12 00:00:00-04:00,268.72577683401994,278.65130563894945,266.4084725252953,274.2454833984375,31019300,0.0,0.0
2020-10-13 00:00:00-04:00,276.065477081793,277.577203205315,271.8983661441686,274.63336181640625,18063300,0.0,0.0
2020-10-14 00:00:00-04:00,276.10525619811455,277.2290955942732,270.01865274922034,270.3369140625,15577800,0.0,0.0
2020-10-15 00:00:00-04:00,266.1399434446474,267.57208903349226,262.2313933526653,265.2647399902344,15416100,0.0,0.0
2020-10-16 00:00:00-04:00,265.9211351231875,269.8893553074921,263.85246695239704,264.4790344238281,16622700,0.0,0.0
2020-10-19 00:00:00-04:00,264.0812258167801,267.0847373007935,258.4620591655533,259.9737548828125,13587000,0.0,0.0
2020-10-20 00:00:00-04:00,261.62471122153886,268.22849716781263,261.44570060700113,266.10015869140625,18763200,0.0,0.0
2020-10-21 00:00:00-04:00,278.0346559788101,281.5056040495565,274.8620589008535,277.2091979980469,28998600,0.0,0.0
2020-10-22 00:00:00-04:00,278.34296014297996,280.9089000670004,273.53932708680924,276.6025085449219,16720000,0.0,0.0
2020-10-23 00:00:00-04:00,277.2788367321439,283.6837020968845,275.309659166989,283.2361755371094,17535200,0.0,0.0
2020-10-26 00:00:00-04:00,281.6150307622581,283.6737437469619,272.7635968643649,275.5980224609375,21322900,0.0,0.0
2020-10-27 00:00:00-04:00,277.23904149644864,282.9576683896852,274.8023970275988,281.74432373046875,16287200,0.0,0.0
2020-10-28 00:00:00-04:00,277.2688869035369,277.2688869035369,265.8017975906153,266.2095642089844,23121800,0.0,0.0
2020-10-29 00:00:00-04:00,275.04105307556415,282.05260449818235,272.28617790305685,279.2976989746094,32368100,0.0,0.0
2020-10-30 00:00:00-04:00,273.00224471408285,275.19025298700785,257.68627785680263,261.67437744140625,47247800,0.0,0.0
2020-11-02 00:00:00-05:00,263.15630259796336,268.9942700041426,255.93590470424766,259.9339599609375,27165700,0.0,0.0
2020-11-03 00:00:00-05:00,261.7242001877643,268.57659249989894,259.4566411034183,263.8525085449219,17961900,0.0,0.0
2020-11-04 00:00:00-05:00,279.466817205041,287.3634976708775,277.0997980252116,285.81201171875,35364400,0.0,0.0
2020-11-05 00:00:00-05:00,290.3073736163951,295.7574854015776,287.3734871676503,293.07220458984375,23823600,0.0,0.0
2020-11-06 00:00:00-05:00,292.34620529596697,292.99265279115843,286.48832688092676,291.80914306640625,13891000,0.0,0.0
2020-11-09 00:00:00-05:00,288.2884363137147,290.98364179261284,277.01031209553867,277.2489929199219,25117700,0.0,0.0
2020-11-10 00:00:00-05:00,271.60993073011593,272.5050141223477,262.55957565072913,270.9435729980469,29067700,0.0,0.0
2020-11-11 00:00:00-05:00,271.97790985933193,276.8810037913741,270.99332115298546,274.97149658203125,14957000,0.0,0.0
2020-11-12 00:00:00-05:00,275.6676496616713,278.2236345718425,272.93265414756024,273.5791015625,12899500,0.0,0.0
2020-11-13 00:00:00-05:00,276.20469157000355,276.24448181831747,271.6099042994115,275.43890380859375,10391200,0.0,0.0
2020-11-16 00:00:00-05:00,273.5492874736931,277.885514658968,273.13159603241644,277.4379577636719,12970400,0.0,0.0
2020-11-17 00:00:00-05:00,276.16488149415363,276.16488149415363,271.7988505259969,273.49951171875,15040300,0.0,0.0
2020-11-18 00:00:00-05:00,273.0221585853688,275.8765248441407,270.3567884315825,270.486083984375,12152900,0.0,0.0
2020-11-19 00:00:00-05:00,269.54129838660685,271.97794327671096,267.72129625866916,271.4508361816406,12963700,0.0,0.0
2020-11-20 00:00:00-05:00,271.072865914087,271.5104676306615,267.94005889625475,268.2284851074219,18114700,0.0,0.0
2020-11-23 00:00:00-05:00,269.4119927415603,269.47166294328906,263.0866781986937,266.96539306640625,20990800,0.0,0.0
2020-11-24 00:00:00-05:00,267.02506066091206,276.30417150302605,266.4084483483564,275.4090881347656,16930400,0.0,0.0
2020-11-25 00:00:00-05:00,276.62247004041234,278.6513178545799,271.16240309212395,274.08636474609375,12467000,0.0,0.0
2020-11-27 00:00:00-05:00,275.8765590286532,277.6070557778286,273.320573809854,276.29425048828125,7808400,0.0,0.0
2020-11-30 00:00:00-05:00,274.523988484663,276.1848903758779,269.5313883604849,275.4588623046875,16693300,0.0,0.0
2020-12-01 00:00:00-05:00,277.63690785708,287.7215682771994,277.4379869158085,284.986572265625,20738900,0.0,0.0
2020-12-02 00:00:00-05:00,283.8030145814429,290.18799936548555,279.2977322166754,285.95123291015625,17361600,0.0,0.0
2020-12-03 00:00:00-05:00,284.68821276029945,285.0860242799681,279.5364822555672,280.3122253417969,12921700,0.0,0.0
2020-12-04 00:00:00-05:00,278.77062169120313,281.9133838167704,277.77607786733006,278.1739196777344,10880300,0.0,0.0
2020-12-07 00:00:00-05:00,277.66670063286153,286.91594632152646,276.6821119311391,284.0218200683594,13007700,0.0,0.0
2020-12-08 00:00:00-05:00,284.4494737562481,284.86716514361757,280.0137866832572,281.85369873046875,10747700,0.0,0.0
2020-12-09 00:00:00-05:00,282.1123283200672,286.06066884515644,270.2673067447995,276.4036560058594,25189700,0.0,0.0
2020-12-10 00:00:00-05:00,274.0366356957704,277.20923317633464,270.3766910637146,275.6080017089844,20065100,0.0,0.0
2020-12-11 00:00:00-05:00,273.03209789563164,274.9714703728663,268.77545180632166,272.05743408203125,14391400,0.0,0.0
2020-12-14 00:00:00-05:00,271.8784973706239,275.70749796684095,270.0783750994726,272.69403076171875,16376900,0.0,0.0
2020-12-15 00:00:00-05:00,273.3304969752111,274.57367689702494,266.01066816408576,274.04656982421875,23979500,0.0,0.0
2020-12-16 00:00:00-05:00,273.26091591842555,276.34397800107956,271.02319194490804,274.16595458984375,15885000,0.0,0.0
2020-12-17 00:00:00-05:00,275.55822533483297,278.90983268796157,272.117082341362,272.98236083984375,16377800,0.0,0.0
2020-12-18 00:00:00-05:00,274.26536972133965,276.48321362029134,269.6606568023484,274.8919372558594,26693200,0.0,0.0
2020-12-21 00:00:00-05:00,271.4906015090185,273.1713831080495,266.3289163015209,271.3016357421875,16553700,0.0,0.0
2020-12-22 00:00:00-05:00,270.0186630949137,270.0186630949137,263.1861515037109,265.6327209472656,17312900,0.0,0.0
2020-12-23 00:00:00-05:00,265.4338413166251,270.6850319989816,264.77743868744653,266.64715576171875,14329000,0.0,0.0
2020-12-24 00:00:00-05:00,267.41291460459666,268.9246101004745,264.74754477591796,265.94097900390625,6702000,0.0,0.0
2020-12-28 00:00:00-05:00,267.2737351250078,275.7870290272328,264.21055307091024,275.4886779785156,23299700,0.0,0.0
2020-12-29 00:00:00-05:00,275.43898330177075,278.9795576468726,274.77262544223134,275.2698974609375,16383000,0.0,0.0
