Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-14 00:00:00-04:00,128.07554600810752,129.5765970648116,128.0495172158703,128.62217712402344,4240200,0.0,0.0
2020-08-17 00:00:00-04:00,128.69157177309432,130.3487953272597,128.61347216897826,129.2729034423828,4306900,0.0,0.0
2020-08-18 00:00:00-04:00,129.5072254254742,130.2360715678759,128.90854976629882,130.22738647460938,4322600,0.0,0.0
2020-08-19 00:00:00-04:00,129.7848213571622,131.5201445256129,129.55923411147106,130.4876251220703,7816300,0.0,0.0
2020-08-20 00:00:00-04:00,129.9323691351233,131.52019199609526,129.758839403538,131.38136291503906,4874700,0.0,0.0
2020-08-21 00:00:00-04:00,131.69370152569712,133.316224788301,130.66118190786995,132.54400634765625,6722800,0.0,0.0
2020-08-24 00:00:00-04:00,133.40873993402514,133.54847969128195,131.32122654166537,132.89340209960938,5387900,1.01,0.0
2020-08-25 00:00:00-04:00,133.4436643386276,133.69696845718434,132.3605979809241,132.81478881835938,3863500,0.0,0.0
2020-08-26 00:00:00-04:00,132.6400997763457,133.33010891551433,131.57450592022204,133.0244140625,8008300,0.0,0.0
2020-08-27 00:00:00-04:00,133.12919432592088,133.8628778126255,132.6662740311489,133.61831665039062,5575400,0.0,0.0
2020-08-28 00:00:00-04:00,133.40873646024664,134.24722829230524,132.67503944771113,134.19482421875,5395700,0.0,0.0
2020-08-31 00:00:00-04:00,133.63581475725087,134.85862080308007,132.98946680297755,133.99392700195312,6362700,0.0,0.0
2020-09-01 00:00:00-04:00,134.39567701662133,134.5791045553479,131.07662880516216,132.34310913085938,6307700,0.0,0.0
2020-09-02 00:00:00-04:00,131.70550862923187,134.79748188156861,130.36042203153667,134.3607635498047,6881900,0.0,0.0
2020-09-03 00:00:00-04:00,135.2342119587781,135.79321093888305,129.53067111678044,130.62246704101562,8672800,0.0,0.0
2020-09-04 00:00:00-04:00,131.1639977562036,131.84527736854292,128.50875584754613,129.78396606445312,7200100,0.0,0.0
2020-09-08 00:00:00-04:00,131.23386447239622,131.79286342855954,128.30784618973087,128.62228393554688,8756800,0.0,0.0
2020-09-09 00:00:00-04:00,129.39966447467435,131.97631385376755,129.37346243528464,130.7534942626953,6960700,0.0,0.0
2020-09-10 00:00:00-04:00,130.36041254193285,130.8233328736974,127.97593435580416,128.3165740966797,6191800,0.0,0.0
2020-09-11 00:00:00-04:00,128.4388416118776,129.73152391647255,128.0719998765567,129.07644653320312,3934700,0.0,0.0
2020-09-14 00:00:00-04:00,129.3734560169621,130.55260104135687,129.27737743477002,129.57435607910156,4375800,0.0,0.0
2020-09-15 00:00:00-04:00,130.5351124107997,131.53082971768958,129.72282267541507,130.04598999023438,3658800,0.0,0.0
2020-09-16 00:00:00-04:00,130.48270331517568,131.06790428349603,129.57433504448375,129.6179962158203,4323000,0.0,0.0
2020-09-17 00:00:00-04:00,129.30354092877488,129.81887862196345,127.5654107248574,128.5436553955078,5461400,0.0,0.0
2020-09-18 00:00:00-04:00,127.96718143131376,130.70977160710282,127.69641823896391,130.29925537109375,12174000,0.0,0.0
2020-09-21 00:00:00-04:00,128.90176802753584,129.20746282438475,124.86649541949109,126.73564910888672,7574500,0.0,0.0
2020-09-22 00:00:00-04:00,126.37755887461121,126.9540302980564,125.5303242052532,125.95831298828125,5295900,0.0,0.0
2020-09-23 00:00:00-04:00,128.81442877317264,128.87557573371254,126.10678325219469,126.15918731689453,8784400,0.0,0.0
2020-09-24 00:00:00-04:00,126.26400596454295,126.8666794139663,125.19841213492786,126.3600845336914,5614800,0.0,0.0
2020-09-25 00:00:00-04:00,125.77483911018405,127.74007097128067,125.67876057498273,127.22474670410156,5531200,0.0,0.0
2020-09-28 00:00:00-04:00,128.15939220444386,129.52195163176802,127.888628898705,128.49130249023438,5843200,0.0,0.0
2020-09-29 00:00:00-04:00,128.91923397879293,129.19872673115472,127.57413429232759,128.44757080078125,6768600,0.0,0.0
2020-09-30 00:00:00-04:00,128.7882556464635,130.77969051753226,128.25545865645725,130.0372772216797,8487700,0.0,0.0
2020-10-01 00:00:00-04:00,130.41282833656507,130.7097936086393,127.92354179935079,128.67469787597656,6457800,0.0,0.0
2020-10-02 00:00:00-04:00,127.70518224327449,129.62674026467405,127.3732720416159,127.73138427734375,5485600,0.0,0.0
2020-10-05 00:00:00-04:00,128.39520470690886,129.60055170980166,127.88860978290444,129.4695281982422,4992800,0.0,0.0
2020-10-06 00:00:00-04:00,129.5131474326138,129.80138304193582,127.40816252451107,127.7488021850586,5118200,0.0,0.0
2020-10-07 00:00:00-04:00,127.94972681206566,129.4694979008471,127.35578301934481,129.16380310058594,5603100,0.0,0.0
2020-10-08 00:00:00-04:00,129.7053502096559,130.88449508805098,129.30356346271358,130.04598999023438,4413500,0.0,0.0
2020-10-09 00:00:00-04:00,130.70977403458,132.3081645162093,130.5350893905537,131.8627166748047,5054100,0.0,0.0
2020-10-12 00:00:00-04:00,132.41300335957138,133.75808995561798,131.90640849603582,132.62261962890625,7273200,0.0,0.0
2020-10-13 00:00:00-04:00,130.14205247579406,131.1202971960199,129.06772919714714,129.5830535888672,11057600,0.0,0.0
2020-10-14 00:00:00-04:00,129.98486307281235,130.16827732621528,128.7358415943817,129.35598754882812,7706400,0.0,0.0
2020-10-15 00:00:00-04:00,128.8144327307997,129.1812745225544,127.80998591963225,128.56114196777344,5978600,0.0,0.0
2020-10-16 00:00:00-04:00,128.9192691753717,129.93244567282443,128.40393136572695,129.35598754882812,6097000,0.0,0.0
2020-10-19 00:00:00-04:00,129.73151956054133,130.05468679394338,125.88840437209907,126.05435943603516,7250800,0.0,0.0
2020-10-20 00:00:00-04:00,126.35132757175614,127.30337016026954,125.87966439725255,126.2552490234375,5325400,0.0,0.0
2020-10-21 00:00:00-04:00,125.8797002322162,126.94529413416001,125.69628597803815,125.7137451171875,5221300,0.0,0.0
2020-10-22 00:00:00-04:00,125.91461775906814,127.25097463041331,125.63511166247044,126.71817779541016,5279700,0.0,0.0
2020-10-23 00:00:00-04:00,127.41696257179592,128.80572386253655,126.080605355787,126.85796356201172,4154400,0.0,0.0
2020-10-26 00:00:00-04:00,126.1504382172877,126.44741678195736,124.68307116751303,125.74866485595703,6929500,0.0,0.0
2020-10-27 00:00:00-04:00,125.54777023211862,126.0281496562407,124.83154588819673,125.03243255615234,4890100,0.0,0.0
2020-10-28 00:00:00-04:00,123.53015299512401,124.01054587251869,120.69148356130383,120.84870910644531,8426100,0.0,0.0
2020-10-29 00:00:00-04:00,120.53425614211017,121.14565912369073,118.83105736214091,119.82677459716797,7205400,0.0,0.0
2020-10-30 00:00:00-04:00,119.38129708016342,120.13245301998734,116.73478549245928,119.75688171386719,7364100,0.0,0.0
2020-11-02 00:00:00-05:00,121.39022314002736,121.41642517359135,120.08881104773008,121.13693237304688,7088000,0.0,0.0
2020-11-03 00:00:00-05:00,122.29861295534826,123.11964560247577,120.34210990958877,120.97098541259766,6363000,0.0,0.0
2020-11-04 00:00:00-05:00,121.83569188185822,124.49966319416691,121.14566941521022,121.75707244873047,10263500,0.0,0.0
2020-11-05 00:00:00-05:00,122.76150209216566,123.87949974005441,121.63476154966976,122.07147979736328,8016200,0.0,0.0
2020-11-06 00:00:00-05:00,122.63047508966105,125.06737030505714,121.97539773698641,124.246337890625,5942500,0.0,0.0
2020-11-09 00:00:00-05:00,129.64419718496006,130.1333329102543,126.5784393030181,127.59162902832031,12351600,0.0,0.0
2020-11-10 00:00:00-05:00,128.6135600757712,129.92371518689959,127.74885290449514,129.51319885253906,7386500,0.0,0.0
2020-11-11 00:00:00-05:00,130.29053699153962,130.31673902352767,128.27290056294993,129.09393310546875,6382400,0.0,0.0
2020-11-12 00:00:00-05:00,128.92796631226,129.83633443640528,128.1768103657695,129.5306396484375,4710300,0.0,0.0
2020-11-13 00:00:00-05:00,130.2206951724648,131.37363819758193,129.62676451898395,130.9281768798828,5893500,0.0,0.0
2020-11-16 00:00:00-05:00,131.8191140079868,132.1510243417981,130.84086880634257,131.7579803466797,6266400,0.0,0.0
2020-11-17 00:00:00-05:00,131.0154670067907,131.5657362330456,130.2468386688578,130.44773864746094,7297700,0.0,0.0
